"","probability_of_goal","is_goal","matchId","lastName","eventSec","angle","x","y","is_through","is_counter","preceding_pass","rank"
"2445",0.07947648,0,2499902,"Borges da Silva",1476.909,17.16659,82,35,0,0,"Ground attacking duel",3848
"3729",0.07947648,0,2499997,"Okaka Chuka",2515.47,17.16659,82,35,0,0,"Ground attacking duel",3849
"4230",0.07947648,0,2500035,"Depoitre",800.0052,17.16659,82,65,0,0,"Ground defending duel",3850
"4497",0.07947648,0,2500056,"Ki",1102.119,17.16659,82,65,0,0,"Simple pass",3851
"3285",0.07945582,0,2499964,"Clark",2324.521,17.16008,97,37,0,0,"Air duel",3852
"2943",0.07945582,1,2499938,"Carroll",2881.757,17.16008,97,63,0,0,"Cross",3853
"234",0.07944857,0,2499735,"Mustafi",1964.634,17.15779,93,33,0,0,"Air duel",3854
"388",0.07944857,0,2499746,"Mee",1570.157,17.15779,93,33,0,0,"Air duel",3855
"2941",0.07944857,0,2499938,"Arnautovi\u0107",1318.154,17.15779,93,33,0,0,"Simple pass",3856
"1367",0.07944857,1,2499822,"Lacazette",1145.417,17.15779,93,67,0,0,"Simple pass",3857
"2590",0.07932209,1,2499913,"Coutinho Correia",345.4104,17.11788,77,47,0,0,"Simple pass",3858
"3830",0.07932209,0,2500004,"San\u00e9",2818.455,17.11788,77,53,0,0,"Simple pass",3859
"1947",0.07928626,0,2499865,"Masuaku",307.0744,10.49538,64,37,0,0,"Simple pass",3860
"1386",0.07927222,0,2499823,"Arter",2400.057,10.49094,70,74,0,0,"Air duel",3861
"1626",0.07925013,0,2499841,"Otamendi",2193.99,17.09514,78,58,0,0,"Simple pass",3862
"3164",0.07925013,0,2499954,"De Bruyne",1763.421,17.09514,78,42,0,0,"Ground attacking duel",3863
"3623",0.0792342,0,2499989,"Ritchie",1138.688,10.47893,72,76,0,0,"Head pass",3864
"2097",0.07920693,0,2499877,"Son",691.0963,17.08149,81,36,0,0,"Ground attacking duel",3865
"4852",0.07920693,0,2500086,"Cabaye",2112.481,17.08149,81,36,0,0,"Simple pass",3866
"2753",0.07920693,0,2499925,"Duffy",2250.919,17.08149,81,64,0,0,"Ground loose ball duel",3867
"770",0.07906906,0,2499774,"Jim\u00e9nez Silva",2517.727,17.03785,91,32,0,0,"Air duel",3868
"853",0.07906906,0,2499780,"S\u00e1nchez S\u00e1nchez",988.6535,17.03785,91,32,0,0,"Ground attacking duel",3869
"1841",0.07906906,0,2499857,"de Jesus",168.5025,17.03785,91,32,0,0,"Ground defending duel",3870
"3096",0.07906906,1,2499949,"Milivojevi\u0107",1930.917,17.03785,91,32,0,0,"Head pass",3871
"3163",0.07906906,0,2499954,"Diam\u00e9",1600.792,17.03785,91,32,0,0,"Ground defending duel",3872
"3524",0.07906906,0,2499982,"De Bruyne",1948.481,17.03785,91,32,0,0,"Ground defending duel",3873
"14",0.07906906,0,2499719,"Beller\u00edn Moruno",993.6891,17.03785,91,68,1,0,"Smart pass",3874
"2543",0.07906906,0,2499910,"Moses",1599.646,17.03785,91,68,0,0,"High pass",3875
"3074",0.07903625,0,2499948,"Rodriguez",348.4434,17.02746,77,46,0,0,"Ground defending duel",3876
"3557",0.07903625,0,2499984,"Wijnaldum",1034.215,17.02746,77,46,0,0,"Simple pass",3877
"4391",0.07903625,0,2500046,"Dier",2975.179,17.02746,77,46,0,0,"Simple pass",3878
"4889",0.07903625,0,2500090,"Milivojevi\u0107",371.898,17.02746,77,46,0,0,"Simple pass",3879
"4986",0.07903625,0,2500097,"Vardy",2141.512,17.02746,77,54,0,0,"Simple pass",3880
"255",0.07891932,0,2499737,"Kane",1744.961,16.99038,84,67,0,0,"Simple pass",3881
"450",0.07887114,1,2499750,"Gro\u00df",125.7959,16.97509,79,61,0,0,"Simple pass",3882
"1001",0.07887012,0,2499792,"Simpson",2077,16.97477,86,68,0,0,"Air duel",3883
"3031",0.07887012,0,2499945,"P\u00e9rez Guti\u00e9rrez",1053.008,16.97477,86,68,0,0,"Simple pass",3884
"2181",0.07887012,0,2499883,"de Andrade",1318.265,16.97477,86,32,0,0,"Ground attacking duel",3885
"2288",0.07887012,0,2499890,"P\u00e9rez Guti\u00e9rrez",2128.214,16.97477,86,32,0,0,"Air duel",3886
"1951",0.07882098,0,2499865,"Jim\u00e9nez Silva",1246.34,10.34798,74,78,0,0,"Ground defending duel",3887
"13",0.07867438,0,2499719,"Oxlade-Chamberlain",824.6188,16.91255,77,55,0,0,"Simple pass",3888
"3191",0.07867438,0,2499956,"Hogg",1621.743,16.91255,77,55,0,0,"Head pass",3889
"3404",0.07867438,0,2499972,"De Bruyne",2292.584,16.91255,77,55,0,0,"Ground defending duel",3890
"3790",0.07867438,0,2500001,"Townsend",1572.834,16.91255,77,55,0,0,"Ground defending duel",3891
"1186",0.07867438,0,2499806,"Ayew",2407.603,16.91255,77,45,0,0,"Simple pass",3892
"4321",0.07867438,0,2500041,"Stephens",884.9754,16.91255,77,45,0,0,"Simple pass",3893
"4828",0.07867438,1,2500083,"Davies",3003.897,16.91255,77,45,0,0,"Simple pass",3894
"4916",0.07867438,0,2500091,"Billing",2712.657,16.91255,77,45,0,0,"Ground attacking duel",3895
"3461",0.07867309,0,2499977,"Holebas",1869.833,10.30096,71,24,0,0,"Simple pass",3896
"2135",0.07865494,0,2499879,"Choupo-Moting",2353.278,16.90637,80,37,0,0,"Simple pass",3897
"2212",0.07865494,0,2499886,"Okazaki",1155.412,16.90637,80,37,0,0,"Simple pass",3898
"2283",0.07865494,0,2499890,"Murphy",659.9269,16.90637,80,37,0,0,"Ground attacking duel",3899
"2862",0.07865494,0,2499932,"Lingard",2070.232,16.90637,80,37,0,0,"Simple pass",3900
"108",0.07864131,0,2499726,"Olsson",241.874,10.29085,79,20,0,0,"Ground attacking duel",3901
"983",0.07856472,0,2499790,"Brady",2625.68,10.26646,83,80,0,0,"Simple pass",3902
"1294",0.0785343,0,2499815,"Solanke",2526.827,16.86795,78,41,0,0,"Ground defending duel",3903
"3464",0.0785343,1,2499977,"Hazard",2180.072,16.86795,78,41,0,0,"Ground attacking duel",3904
"4248",0.07851212,0,2500036,"Romeu Vidal",1382.468,10.24969,68,27,0,0,"Simple pass",3905
"1690",0.07830108,0,2499846,"Olsson",2127.676,10.18233,96,31,0,0,"High pass",3906
"167",0.07824049,0,2499730,"Defour",585.7156,16.77415,77,56,0,0,"Air duel",3907
"2132",0.07824049,0,2499879,"Fletcher",1804.488,16.77415,77,56,0,0,"Air duel",3908
"33",0.07803203,1,2499721,"Ward",2318.474,10.09621,91,24,0,0,"Ground attacking duel",3909
"4104",0.07803203,0,2500026,"Ayew Pel\u00e9",2492.712,10.09621,91,76,0,0,"Ground defending duel",3910
"1723",0.07798301,0,2499848,"Arnautovi\u0107",1100.736,16.69168,85,32,0,0,"Air duel",3911
"2420",0.07798301,0,2499900,"Hemed",174.8123,16.69168,85,32,0,0,"Ground defending duel",3912
"1992",0.07798301,0,2499869,"Wood",744.2795,16.69168,85,68,0,0,"Simple pass",3913
"2718",0.07798301,0,2499922,"Defour",1411.024,16.69168,85,68,0,0,"Simple pass",3914
"815",0.07795715,0,2499778,"Kane",1047.9,10.0722,92,25,0,0,"Ground attacking duel",3915
"3128",0.07789719,0,2499952,"Rond\u00f3n Gim\u00e9nez",146.9382,16.66414,82,66,0,0,"Ground attacking duel",3916
"1804",0.07789719,0,2499855,"Morata Mart\u00edn",727.577,16.66414,82,34,0,0,"Ground attacking duel",3917
"3022",0.07789719,0,2499944,"Sobhi",1425.467,16.66414,82,34,0,0,"Ground attacking duel",3918
"4263",0.07789719,0,2500038,"N'Koudou Mbida",198.8279,16.66414,82,34,0,0,"Ground attacking duel",3919
"270",0.07788154,0,2499738,"Arnautovi\u0107",1261.488,16.65911,79,38,0,0,"Simple pass",3920
"3885",0.07788154,0,2500009,"Gosling",270.6163,16.65911,79,38,0,0,"Simple pass",3921
"4631",0.07788154,0,2500067,"Deeney",2693.174,16.65911,79,38,0,0,"Ground defending duel",3922
"562",0.07781888,0,2499758,"Mouni\u00e9",2054.89,16.63898,81,65,0,0,"Ground defending duel",3923
"1208",0.07781888,1,2499808,"Izquierdo Mena",2794.556,16.63898,81,35,0,0,"Ground defending duel",3924
"2104",0.07781888,0,2499877,"Kane",876.4456,16.63898,81,35,0,0,"Ground defending duel",3925
"4210",0.07781888,1,2500033,"Bolasie Yala",1040.457,16.63898,81,35,0,0,"Ground defending duel",3926
"2274",0.07776253,0,2499890,"Maitland-Niles",763.9889,16.62086,78,60,0,0,"Ground defending duel",3927
"2589",0.07776253,0,2499912,"Lolley",2943.382,16.62086,78,40,0,0,"Simple pass",3928
"2688",0.07776253,0,2499919,"Wilson",1863.393,16.62086,78,40,0,0,"High pass",3929
"4946",0.07776253,0,2500094,"Sanmart\u00edn Mato",2185.948,16.62086,78,60,0,0,"Simple pass",3930
"520",0.07773928,0,2499755,"Carrillo D\u00edaz",2597.374,16.61338,77,57,0,0,"Ground attacking duel",3931
"833",0.07773928,0,2499779,"Pugh",1054.874,16.61338,77,43,0,0,"Simple pass",3932
"3535",0.07773928,1,2499982,"Ag\u00fcero del Castillo",2679.581,16.61338,77,43,0,0,"Simple pass",3933
"4330",0.07773928,0,2500041,"Mooy",2760.044,16.61338,77,43,0,0,"Simple pass",3934
"4440",0.07773928,0,2500051,"Hogg",2177.719,16.61338,77,57,0,0,"Air duel",3935
"1821",0.07771318,0,2499855,"Alonso Mendoza",1695.998,9.993803,95,29,0,0,"Simple pass",3936
"3549",0.07763512,0,2499984,"Oxlade-Chamberlain",458.9519,16.57986,83,33,0,0,"Ground defending duel",3937
"2376",0.07754975,0,2499897,"de Andrade",1866.538,9.941163,93,26,0,0,"Ground defending duel",3938
"18",0.07752719,0,2499719,"Ramsey",2147.663,16.54507,92,32,0,0,"Air duel",3939
"1009",0.0775223,0,2499793,"Barbosa de Oliveira",1094.925,9.93231,68,75,0,0,"Simple pass",3940
"2133",0.07747271,0,2499879,"Barnes",1911.86,16.5275,76,50,0,0,"Ground loose ball duel",3941
"4304",0.07747271,0,2500040,"Iwobi",428.8877,16.5275,76,50,0,0,"Simple pass",3942
"3329",0.07745423,0,2499967,"Cleverley",881.8411,16.52153,80,64,0,0,"Simple pass",3943
"251",0.07743673,0,2499737,"Kane",575.8791,16.51588,76,49,0,0,"Ground attacking duel",3944
"870",0.07743673,0,2499782,"Gueye",1791.895,16.51588,76,49,0,0,"Simple pass",3945
"2715",0.07743673,0,2499922,"Quaner",454.6725,16.51588,76,49,0,0,"Ground attacking duel",3946
"2764",0.07743673,0,2499926,"Dannemann Eriksen",2668.455,16.51588,76,49,0,0,"Simple pass",3947
"2934",0.07743673,0,2499938,"Rodriguez",1500.589,16.51588,76,51,0,0,"Simple pass",3948
"3537",0.07743673,0,2499983,"Yedlin",290.8042,16.51588,76,49,0,0,"Head pass",3949
"163",0.07732916,0,2499730,"Hendrick",972.2859,16.48113,76,52,0,0,"Simple pass",3950
"1880",0.07732916,0,2499860,"Ramsey",1228.631,16.48113,76,48,0,0,"Simple pass",3951
"2305",0.07732916,0,2499892,"Alonso Mendoza",1503.904,16.48113,76,48,0,0,"Simple pass",3952
"2907",0.07732916,0,2499936,"Ritchie",2719.155,16.48113,76,48,0,0,"Simple pass",3953
"216",0.07724522,0,2499734,"Sterling",1724.873,16.45398,88,69,0,0,"Simple pass",3954
"494",0.07724522,0,2499753,"Zappacosta",2094.199,16.45398,88,69,0,0,"Simple pass",3955
"1326",0.07724522,0,2499818,"Walker",233.1469,16.45398,88,69,0,0,"Ground defending duel",3956
"3526",0.07724522,0,2499982,"G\u00fcndo\u011fan",2725.729,16.45398,88,31,0,0,"Simple pass",3957
"3778",0.07724522,0,2500000,"Lennon",155.8156,16.45398,88,69,0,0,"Air duel",3958
"516",0.07717598,0,2499755,"Chalobah",87.2556,16.43157,77,42,0,0,"Simple pass",3959
"2650",0.07717598,0,2499916,"H\u00f8jbjerg",2136.567,16.43157,77,42,0,0,"Simple pass",3960
"2660",0.07717598,0,2499917,"Doucour\u00e9",668.1938,16.43157,77,42,0,0,"Simple pass",3961
"262",0.07715115,0,2499737,"Borges da Silva",1677.609,16.42353,76,53,0,0,"Simple pass",3962
"445",0.07715115,0,2499750,"Stephens",1323.577,16.42353,76,47,0,0,"Simple pass",3963
"2438",0.07715115,0,2499901,"Defour",2174.117,16.42353,76,47,0,0,"Simple pass",3964
"2799",0.07715115,0,2499928,"S\u00e1nchez S\u00e1nchez",2871.099,16.42353,76,47,0,0,"Ground attacking duel",3965
"3585",0.07715115,0,2499986,"Vokes",1084.265,16.42353,76,53,0,0,"Head pass",3966
"385",0.07713351,0,2499746,"Kane",473.9307,16.41781,89,31,0,0,"Simple pass",3967
"1024",0.07713351,1,2499794,"Diouf",2610.913,16.41781,89,69,0,0,"Simple pass",3968
"3989",0.07713351,0,2500016,"de Jesus",2066.839,16.41781,89,31,0,0,"Air duel",3969
"4243",0.07713351,0,2500036,"Alves Soares",2719.028,16.41781,89,69,0,0,"Cross",3970
"4615",0.07713351,0,2500065,"G\u00fcndo\u011fan",2734.629,16.41781,89,69,0,0,"Simple pass",3971
"136",0.07702771,0,2499728,"Rodriguez",1359.563,16.38351,87,31,0,0,"Ground defending duel",3972
"1263",0.07702771,0,2499812,"Manquillo Gait\u00e1n",2852.672,16.38351,87,31,0,0,"Cross",3973
"1592",0.07702771,0,2499837,"de Andrade",3037.626,16.38351,87,31,0,0,"Ground attacking duel",3974
"4611",0.07702771,0,2500065,"Mendy",2190.296,16.38351,87,31,0,0,"Air duel",3975
"1129",0.07698422,0,2499802,"Ag\u00fcero del Castillo",2283.684,16.3694,84,68,0,0,"Ground defending duel",3976
"301",0.07694243,0,2499740,"Gueye",2509.935,16.35583,78,61,0,0,"Simple pass",3977
"552",0.07694243,0,2499757,"Sanmart\u00edn Mato",1761.418,16.35583,78,39,0,0,"Simple pass",3978
"3456",0.07694243,0,2499977,"Deulofeu L\u00e1zaro",839.5955,16.35583,78,39,0,0,"Ground loose ball duel",3979
"4266",0.07694243,0,2500038,"N'Koudou Mbida",1589.173,16.35583,78,39,0,0,"Ground attacking duel",3980
"1694",0.07690459,0,2499846,"Luz Sanches",430.1998,16.34354,76,46,0,0,"Ground attacking duel",3981
"1783",0.07690459,0,2499853,"Lukaku Menama",2649.503,16.34354,76,54,0,0,"Ground defending duel",3982
"3446",0.07690459,0,2499976,"Lingard",1993.672,16.34354,76,54,0,0,"Ground attacking duel",3983
"3979",0.07690459,0,2500016,"Rosa",2401.659,16.34354,76,46,0,0,"Simple pass",3984
"4041",0.07685792,0,2500021,"Cabaye",2840.329,16.32837,79,37,0,0,"Head pass",3985
"4085",0.07685792,0,2500025,"Adam",129.5779,16.32837,79,37,0,0,"Ground defending duel",3986
"4185",0.07685792,0,2500031,"Borges da Silva",1130.705,16.32837,79,37,0,0,"Simple pass",3987
"3811",0.07685792,0,2500002,"Stanislas",2471.392,16.32837,79,63,0,0,"Ground attacking duel",3988
"1370",0.07660176,0,2499823,"Sanmart\u00edn Mato",119.1064,16.24498,90,69,0,0,"Cross",3989
"1571",0.07660176,0,2499836,"Ibrahimovi\u0107",2660.74,16.24498,90,31,0,0,"High pass",3990
"2501",0.07660176,0,2499907,"Abraham",903.8768,16.24498,90,69,0,0,"Ground defending duel",3991
"3355",0.07660176,0,2499969,"Ibe",439.5909,16.24498,90,69,0,0,"Ground attacking duel",3992
"354",0.07659204,0,2499744,"Martial",1804.108,16.24181,76,45,0,0,"Simple pass",3993
"3092",0.07659204,0,2499949,"Zaha",2542.14,16.24181,76,55,0,0,"Ground attacking duel",3994
"4978",0.07659204,0,2500097,"Alderweireld",751.9951,16.24181,76,45,0,0,"Simple pass",3995
"4587",0.07655993,0,2500063,"Walcott",2699.831,16.23133,86,69,0,0,"Simple pass",3996
"28",0.07655628,0,2499720,"de Jesus",2697.809,16.23014,77,41,0,0,"Air duel",3997
"688",0.07655628,0,2499767,"Ag\u00fcero del Castillo",479.5845,16.23014,77,41,0,0,"Simple pass",3998
"2483",0.07655628,0,2499906,"Fletcher",355.6788,16.23014,77,41,0,0,"Simple pass",3999
"2834",0.07655628,0,2499931,"Oxlade-Chamberlain",965.4413,16.23014,77,41,0,0,"Ground defending duel",4000
"4362",0.07655628,1,2500044,"P\u00e9rez Guti\u00e9rrez",1780.585,16.23014,77,41,0,0,"High pass",4001
"646",0.07652116,0,2499765,"Shaqiri",1357.295,9.607498,82,82,0,0,"Ground defending duel",4002
"717",0.07643321,0,2499769,"Ramsey",2645.667,16.18996,81,66,0,0,"Simple pass",4003
"1892",0.07643321,0,2499860,"S\u00e1nchez S\u00e1nchez",1183.223,16.18996,81,34,0,0,"Ground defending duel",4004
"2279",0.07643321,0,2499890,"S\u00e1nchez S\u00e1nchez",2738.438,16.18996,81,34,1,0,"Smart pass",4005
"2920",0.07643321,0,2499937,"Dyer",162.9488,16.18996,81,34,0,0,"Ground defending duel",4006
"3114",0.07643321,0,2499951,"Hendrick",412.3307,16.18996,81,34,0,0,"Ground attacking duel",4007
"280",0.07637023,0,2499739,"da Silva",1619.005,16.16938,95,66,0,0,"Simple pass",4008
"1194",0.07637023,0,2499807,"Salah Ghaly",1650.79,16.16938,95,66,0,0,"High pass",4009
"56",0.07634086,0,2499722,"Puncheon",2815.976,16.15977,82,33,0,0,"Ground attacking duel",4010
"777",0.07634086,1,2499774,"Delph",2586.895,16.15977,82,33,0,0,"Ground attacking duel",4011
"1189",0.07634086,0,2499806,"Ndidi",2759.71,16.15977,82,33,0,0,"Ground attacking duel",4012
"2186",0.07634086,0,2499883,"Zaha",2593.053,16.15977,82,33,0,0,"Ground defending duel",4013
"1465",0.07634086,0,2499829,"King",2020.468,16.15977,82,67,0,0,"Simple pass",4014
"4820",0.07631722,0,2500083,"Davies",164.1885,9.540857,73,19,0,0,"Simple pass",4015
"283",0.07623991,0,2499739,"Rosa",1538.581,16.12673,80,65,0,0,"Ground attacking duel",4016
"3041",0.07623991,0,2499946,"Kane",1310.647,16.12673,80,35,1,0,"Smart pass",4017
"3522",0.07623991,0,2499982,"G\u00fcndo\u011fan",1495.338,16.12673,80,35,0,0,"Ground attacking duel",4018
"3576",0.07623991,0,2499985,"Izquierdo Mena",2365.935,16.12673,80,35,0,0,"Ground attacking duel",4019
"3617",0.07623991,0,2499989,"Nunes do Nascimento",624.1696,16.12673,80,35,0,0,"Ground loose ball duel",4020
"4284",0.07623991,0,2500039,"Pugh",191.1209,16.12673,80,35,0,0,"Simple pass",4021
"4744",0.07623991,0,2500077,"Kane",2520.092,16.12673,80,35,0,0,"Ground attacking duel",4022
"2036",0.07623515,0,2499872,"Robertson",1999.061,9.513991,71,20,0,0,"Simple pass",4023
"4166",0.07621802,0,2500030,"Mahrez",2258.834,9.508379,91,77,0,0,"Ground attacking duel",4024
"208",0.07621669,0,2499734,"De Bruyne",917.3605,16.11912,76,56,0,0,"Simple pass",4025
"618",0.07621669,0,2499763,"Can",486.2269,16.11912,76,56,0,0,"Ground defending duel",4026
"1502",0.07621669,0,2499831,"Gro\u00df",2138.412,16.11912,76,44,0,0,"Simple pass",4027
"2089",0.07621669,0,2499876,"Ayew",662.7008,16.11912,76,56,0,0,"Simple pass",4028
"3882",0.07621669,0,2500008,"Carrillo D\u00edaz",1166.481,16.11912,76,44,0,0,"Ground defending duel",4029
"3059",0.07618498,0,2499947,"Hoedt",1549.641,9.497556,63,29,0,0,"Simple pass",4030
"1981",0.07611309,0,2499868,"Benteke Liolo",2458.24,16.08517,94,67,0,0,"Ground loose ball duel",4031
"3780",0.07611309,1,2500000,"Barnes",628.256,16.08517,94,67,1,0,"Smart pass",4032
"1545",0.07608161,0,2499835,"Wijnaldum",1281.661,16.07484,78,62,0,0,"Simple pass",4033
"2930",0.07608161,0,2499938,"Rond\u00f3n Gim\u00e9nez",768.8276,16.07484,78,62,0,0,"Ground attacking duel",4034
"4879",0.07608161,0,2500089,"Hendrick",1324.246,16.07484,78,38,0,0,"Ground defending duel",4035
"4951",0.07608161,0,2500095,"G\u00fcndo\u011fan",1525.18,16.07484,78,38,0,0,"Simple pass",4036
"583",0.07591753,0,2499760,"Hazard",2032.294,16.02095,83,32,0,0,"Ground defending duel",4037
"4649",0.07588613,0,2500069,"Gro\u00df",1696.537,16.01063,77,60,0,0,"Simple pass",4038
"4822",0.07588613,0,2500083,"Austin",1164.163,16.01063,77,60,0,0,"Head pass",4039
"662",0.07580899,0,2499766,"Trippier",2256.488,15.98524,79,64,0,0,"Air duel",4040
"4779",0.07580899,0,2500080,"Mkhitaryan",2577.252,15.98524,79,64,0,0,"Simple pass",4041
"872",0.07580899,0,2499782,"Niasse",2404.154,15.98524,79,36,0,0,"Simple pass",4042
"910",0.07578227,0,2499785,"Coutinho Correia",1970.063,15.97645,76,57,0,0,"Simple pass",4043
"1673",0.07578227,0,2499844,"Cleverley",2654.272,15.97645,76,57,0,0,"Simple pass",4044
"1734",0.07578227,0,2499850,"Ramsey",532.9311,15.97645,76,57,0,0,"Simple pass",4045
"1803",0.07578227,0,2499854,"P\u00e9rez Guti\u00e9rrez",2025.35,15.97645,76,43,0,0,"Air duel",4046
"3578",0.07578227,0,2499986,"Vokes",691.2516,15.97645,76,43,0,0,"Ground defending duel",4047
"3917",0.07578227,0,2500011,"Borges da Silva",1372.473,15.97645,76,57,0,0,"Simple pass",4048
"4048",0.07578227,0,2500022,"Perruchet Silva",1775.974,15.97645,76,43,0,0,"Ground defending duel",4049
"2506",0.07574275,0,2499907,"Townsend",2157.64,9.352247,77,83,0,0,"Simple pass",4050
"581",0.07555119,0,2499760,"Borges da Silva",84.21571,15.90024,91,69,0,0,"Simple pass",4051
"4970",0.07555119,0,2500096,"Ayew",1490.914,15.90024,91,69,0,0,"Simple pass",4052
"3372",0.07555119,0,2499970,"Mustafi",2395.727,15.90024,91,31,0,0,"Air duel",4053
"4318",0.07555119,0,2500041,"Izquierdo Mena",740.2591,15.90024,91,31,1,0,"Smart pass",4054
"4433",0.07555119,1,2500050,"Izquierdo Mena",2015.376,15.90024,91,31,0,0,"Ground attacking duel",4055
"2929",0.07553827,0,2499938,"Cresswell",546.7126,9.284794,68,21,0,0,"Simple pass",4056
"545",0.07547476,0,2499757,"Ayew",2248.477,15.87499,75,50,0,0,"Ground attacking duel",4057
"874",0.07547476,0,2499782,"Calvert-Lewin",597.2635,15.87499,75,50,0,0,"Ground defending duel",4058
"2272",0.07547476,0,2499890,"Lacazette",167.8349,15.87499,75,50,0,0,"Simple pass",4059
"2593",0.07547476,0,2499913,"Can",1362.487,15.87499,75,50,0,0,"Simple pass",4060
"4444",0.07547476,0,2500052,"Ibe",464.1482,15.87499,75,50,0,0,"Ground attacking duel",4061
"841",0.07544358,0,2499780,"Lacazette",65.69956,15.86468,75,51,0,0,"Simple pass",4062
"2958",0.07544358,0,2499939,"Ibe",2346.778,15.86468,75,49,0,0,"Simple pass",4063
"3216",0.07544358,0,2499958,"Gosling",2654.499,15.86468,75,51,0,0,"Simple pass",4064
"3841",0.07544358,0,2500005,"Lemina",872.3789,15.86468,75,49,0,0,"Simple pass",4065
"667",0.07539994,0,2499766,"Son",731.9458,15.85025,96,65,1,0,"Smart pass",4066
"1200",0.07539994,0,2499807,"Milner",1592.223,15.85025,96,65,0,0,"Ground attacking duel",4067
"2027",0.07539994,0,2499871,"Kachunga",809.4939,15.85025,96,65,0,0,"Head pass",4068
"2155",0.07539994,0,2499881,"Otamendi",1487.733,15.85025,96,65,0,0,"Air duel",4069
"4062",0.07539994,1,2500023,"Salah Ghaly",210.0725,15.85025,96,65,0,0,"Ground defending duel",4070
"4501",0.07539994,0,2500056,"Keane",2372.392,15.85025,96,65,0,0,"Air duel",4071
"2131",0.07535032,0,2499879,"Shaqiri",509.3986,15.83383,75,52,0,0,"Air duel",4072
"3964",0.07535032,0,2500014,"Barbosa de Oliveira",1849.49,15.83383,75,52,0,0,"Ground defending duel",4073
"4506",0.07535032,0,2500056,"Rooney",1187.097,15.83383,75,52,0,0,"Simple pass",4074
"4530",0.07535032,0,2500058,"Noble",2757.542,15.83383,75,52,0,0,"Simple pass",4075
"4754",0.07535032,0,2500078,"De Bruyne",2742.656,15.83383,75,52,0,0,"Simple pass",4076
"1445",0.07529298,0,2499828,"Man\u00e9",184.8783,15.81484,76,58,0,0,"Simple pass",4077
"2828",0.07529298,0,2499930,"Izquierdo Mena",1518.643,15.81484,76,58,0,0,"Simple pass",4078
"4305",0.07529298,0,2500040,"H\u00f8jbjerg",505.241,15.81484,76,58,0,0,"Head pass",4079
"3530",0.07520231,0,2499982,"Ag\u00fcero del Castillo",1142.289,9.173607,95,28,0,0,"Ground attacking duel",4080
"573",0.07519592,0,2499760,"Rodr\u00edguez Ledesma",158.5019,15.78267,75,47,0,0,"Ground attacking duel",4081
